word,freq,Volume,start_dates
attainment,2,2,1947-01-20
stature,4,2,1947-01-20
majesty,8,2,1947-01-20
declared,11,2,1947-01-20
succession,1,2,1947-01-20
declare,15,2,1947-01-20
obstacle,4,2,1947-01-20
placed,14,2,1947-01-20
announcement,1,2,1947-01-20
future,35,2,1947-01-20
attain,6,2,1947-01-20
position,31,2,1947-01-20
without,19,2,1947-01-20
congress,38,2,1947-01-20
organisation,4,2,1947-01-20
referring,6,2,1947-01-20
offer,9,2,1947-01-20
1st,1,2,1947-01-20
july,2,2,1947-01-20
another,23,2,1947-01-20
shortcircuit,1,2,1947-01-20
process,2,2,1947-01-20
say,82,2,1947-01-20
going,42,2,1947-01-20
get,29,2,1947-01-20
blind,1,2,1947-01-20
idea,15,2,1947-01-20
hesitation,4,2,1947-01-20
dealing,8,2,1947-01-20
taking,9,2,1947-01-20
happen,9,2,1947-01-20
disappoint,1,2,1947-01-20
hear,15,2,1947-01-20
expected,8,2,1947-01-20
happening,4,2,1947-01-20
gave,3,2,1947-01-20
choice,3,2,1947-01-20
electing,2,2,1947-01-20
go,77,2,1947-01-20
mere,9,2,1947-01-20
dominion,7,2,1947-01-20
australia,2,2,1947-01-20
zealand,2,2,1947-01-20
canada,6,2,1947-01-20
south,6,2,1947-01-20
africa,3,2,1947-01-20
latter,1,2,1947-01-20
britain,10,2,1947-01-20
tie,1,2,1947-01-20
culture,10,2,1947-01-20
vast,6,2,1947-01-20
population,13,2,1947-01-20
immense,2,2,1947-01-20
natural,3,2,1947-01-20
resource,4,2,1947-01-20
heritage,5,2,1947-01-20
career,3,2,1947-01-20
inconceivable,3,2,1947-01-20
secondly,2,2,1947-01-20
consider,32,2,1947-01-20
implication,4,2,1947-01-20
happened,7,2,1947-01-20
nation,46,2,1947-01-20
headed,1,2,1947-01-20
distinguished,1,2,1947-01-20
colleague,4,2,1947-01-20
vijayalakshmi,2,2,1947-01-20
ably,1,2,1947-01-20
defendedthe,1,2,1947-01-20
africalook,1,2,1947-01-20
attitude,3,2,1947-01-20
along,7,2,1947-01-20
supported,4,2,1947-01-20
voting,4,2,1947-01-20
show,11,2,1947-01-20
ideal,31,2,1947-01-20
belonging,2,2,1947-01-20
feel,23,2,1947-01-20
enjoying,1,2,1947-01-20
heard,5,2,1947-01-20
recent,10,2,1947-01-20
launched,1,2,1947-01-20
templewood,1,2,1947-01-20
european,4,2,1947-01-20
union,56,2,1947-01-20
fostering,1,2,1947-01-20
care,6,2,1947-01-20
leadership,6,2,1947-01-20
wind,1,2,1947-01-20
blowing,1,2,1947-01-20
yet,32,2,1947-01-20
even,68,2,1947-01-20
though,23,2,1947-01-20
quit,8,2,1947-01-20
hundred,5,2,1947-01-20
voluntary,1,2,1947-01-20
cooperation,21,2,1947-01-20
mutual,7,2,1947-01-20
collaboration,2,2,1947-01-20
trade,2,2,1947-01-20
defence,3,2,1947-01-20
form,28,2,1947-01-20
develop,4,2,1947-01-20
friendship,7,2,1947-01-20
trust,9,2,1947-01-20
harmony,1,2,1947-01-20
allowed,5,2,1947-01-20
die,1,2,1947-01-20
distrust,3,2,1947-01-20
recrimination,1,2,1947-01-20
depends,3,2,1947-01-20
entirely,4,2,1947-01-20
adopt,6,2,1947-01-20
crisis,1,2,1947-01-20
seems,8,2,1947-01-20
irritated,1,2,1947-01-20
follower,1,2,1947-01-20
refer,7,2,1947-01-20
burma,6,2,1947-01-20
took,4,2,1947-01-20
place,36,2,1947-01-20
stated,16,2,1947-01-20
annexation,1,2,1947-01-20
father,4,2,1947-01-20
secretaryship,1,2,1947-01-20
given,49,2,1947-01-20
liberty,16,2,1947-01-20
ancestral,1,2,1947-01-20
estate,1,2,1947-01-20
passing,8,2,1947-01-20
terribly,1,2,1947-01-20
disheartened,1,2,1947-01-20
asked,8,2,1947-01-20
remember,10,2,1947-01-20
obligation,5,2,1947-01-20
numbering,1,2,1947-01-20
90,3,2,1947-01-20
million,24,2,1947-01-20
comprised,1,2,1947-01-20
majority,26,2,1947-01-20
fighting,2,2,1947-01-20
element,7,2,1947-01-20
truth,12,2,1947-01-20
rated,1,2,1947-01-20
high,14,2,1947-01-20
international,4,2,1947-01-20
intercourse,1,2,1947-01-20
untouchable,5,2,1947-01-20
40,6,2,1947-01-20
60,2,2,1947-01-20
refers,1,2,1947-01-20
mouthpiece,1,2,1947-01-20
actively,1,2,1947-01-20
organised,3,2,1947-01-20
engineered,1,2,1947-01-20
minority,162,2,1947-01-20
seized,2,2,1947-01-20
power,92,2,1947-01-20
force,9,2,1947-01-20
fraud,1,2,1947-01-20
chicanery,1,2,1947-01-20
forward,13,2,1947-01-20
mass,30,2,1947-01-20
lost,6,2,1947-01-20
effective,3,2,1947-01-20
men,23,2,1947-01-20
braved,1,2,1947-01-20
peril,2,2,1947-01-20
suffered,3,2,1947-01-20
patriotism,4,2,1947-01-20
whose,11,2,1947-01-20
love,3,2,1947-01-20
capacity,4,2,1947-01-20
sacrifice,9,2,1947-01-20
none,5,2,1947-01-20
whole,34,2,1947-01-20
world,75,2,1947-01-20
led,2,2,1947-01-20
leading,1,2,1947-01-20
lonely,1,2,1947-01-20
trek,1,2,1947-01-20
corner,1,2,1947-01-20
bearing,1,2,1947-01-20
aging,1,2,1947-01-20
shoulder,7,2,1947-01-20
burden,3,2,1947-01-20
shame,3,2,1947-01-20
sorrow,6,2,1947-01-20
talk,6,2,1947-01-20
done,30,2,1947-01-20
know,60,2,1947-01-20
cry,3,2,1947-01-20
outburst,1,2,1947-01-20
bereft,1,2,1947-01-20
dignity,3,2,1947-01-20
discretion,5,2,1947-01-20
provocative,1,2,1947-01-20
irrelevant,1,2,1947-01-20
remark,9,2,1947-01-20
sneer,1,2,1947-01-20
derision,1,2,1947-01-20
regard,23,2,1947-01-20
communal,15,2,1947-01-20
division,8,2,1947-01-20
punctuated,1,2,1947-01-20
speech,28,2,1947-01-20
prevent,8,2,1947-01-20
postpone,12,2,1947-01-20
thus,16,2,1947-01-20
prolong,2,2,1947-01-20
agony,4,2,1947-01-20
goodwill,10,2,1947-01-20
convulsion,1,2,1947-01-20
treat,3,2,1947-01-20
problem,47,2,1947-01-20
word,56,2,1947-01-20
disturbed,1,2,1947-01-20
platform,1,2,1947-01-20
republican,2,2,1947-01-20
mean,28,2,1947-01-20
abolition,2,2,1947-01-20
princely,2,2,1947-01-20
continue,5,2,1947-01-20
constitutional,7,2,1947-01-20
responsible,9,2,1947-01-20
paramount,2,2,1947-01-20
conquest,1,2,1947-01-20
transferring,1,2,1947-01-20
saying,9,2,1947-01-20
depend,6,2,1947-01-20
transfer,6,2,1947-01-20
foreign,12,2,1947-01-20
genius,1,2,1947-01-20
beginning,13,2,1947-01-20
merchant,5,2,1947-01-20
north,2,2,1947-01-20
deccan,1,2,1947-01-20
king,10,2,1947-01-20
answer,4,2,1947-01-20
governed,5,2,1947-01-20
kecid,2,2,1947-01-20
deso,1,2,1947-01-20
ganadhina,1,2,1947-01-20
rajadhina,1,2,1947-01-20
panini,1,2,1947-01-20
megasthenes,1,2,1947-01-20
kautilya,1,2,1947-01-20
ancient,11,2,1947-01-20
buddha,1,2,1947-01-20
belonged,1,2,1947-01-20
kapilavastu,1,2,1947-01-20
much,38,2,1947-01-20
sovereignty,13,2,1947-01-20
ultimate,5,2,1947-01-20
rest,11,2,1947-01-20
moral,7,2,1947-01-20
law,36,2,1947-01-20
conscience,2,2,1947-01-20
humanity,7,2,1947-01-20
well,30,2,1947-01-20
subordinate,1,2,1947-01-20
dharma,1,2,1947-01-20
righteousness,1,2,1947-01-20
dharmam,1,2,1947-01-20
kshatrasya,1,2,1947-01-20
kshatram,1,2,1947-01-20
ruler,24,2,1947-01-20
asserted,4,2,1947-01-20
princesi,1,2,1947-01-20
count,4,2,1947-01-20
many,59,2,1947-01-20
amongst,4,2,1947-01-20
personal,6,2,1947-01-20
friendshave,1,2,1947-01-20
wished,2,2,1947-01-20
realise,10,2,1947-01-20
duty,20,2,1947-01-20
surging,1,2,1947-01-20
play,8,2,1947-01-20
shaping,3,2,1947-01-20
illwill,1,2,1947-01-20
towards,9,2,1947-01-20
assertion,2,2,1947-01-20
republicanism,1,2,1947-01-20
indicate,3,2,1947-01-20
antagonism,3,2,1947-01-20
aspiration,7,2,1947-01-20
thing,55,2,1947-01-20
ruled,5,2,1947-01-20
partition,2,2,1947-01-20
geography,1,2,1947-01-20
military,2,2,1947-01-20
strategy,1,2,1947-01-20
tendency,4,2,1947-01-20
larger,8,2,1947-01-20
aggregation,1,2,1947-01-20
switzerland,3,2,1947-01-20
egypt,2,2,1947-01-20
connected,2,2,1947-01-20
sudan,1,2,1947-01-20
ireland,6,2,1947-01-20
palestine,1,2,1947-01-20
protesting,1,2,1947-01-20
nationalism,3,2,1947-01-20
basis,20,2,1947-01-20
modern,3,2,1947-01-20
allenbys,1,2,1947-01-20
liberating,1,2,1947-01-20
campaign,1,2,1947-01-20
lawrence,3,2,1947-01-20
adventure,1,2,1947-01-20
arabia,1,2,1947-01-20
kemal,1,2,1947-01-20
pasha,1,2,1947-01-20
defiant,1,2,1947-01-20
creation,4,2,1947-01-20
secular,1,2,1947-01-20
turkey,2,2,1947-01-20
point,67,2,1947-01-20
religious,12,2,1947-01-20
lived,3,2,1947-01-20
thousand,11,2,1947-01-20
year,44,2,1947-01-20
belong,10,2,1947-01-20
land,36,2,1947-01-20
language,7,2,1947-01-20
racial,2,2,1947-01-20
ancestry,1,2,1947-01-20
destiny,4,2,1947-01-20
interpenetrate,1,2,1947-01-20
kind,15,2,1947-01-20
ulster,4,2,1947-01-20
separate,18,2,1947-01-20
ubiquitous,1,2,1947-01-20
large,15,2,1947-01-20
really,11,2,1947-01-20
oppressed,8,2,1947-01-20
across,1,2,1947-01-20
frontier,4,2,1947-01-20
protection,26,2,1947-01-20
source,1,2,1947-01-20
continual,1,2,1947-01-20
strife,5,2,1947-01-20
centre,19,2,1947-01-20
mould,1,2,1947-01-20
account,3,2,1947-01-20
grievance,3,2,1947-01-20
imaginary,1,2,1947-01-20
limited,7,2,1947-01-20
subject,31,2,1947-01-20
proceeding,10,2,1947-01-20
principle,55,2,1947-01-20
provincial,19,2,1947-01-20
autonomy,7,2,1947-01-20
residuary,8,2,1947-01-20
province,71,2,1947-01-20
event,1,2,1947-01-20
bihar,6,2,1947-01-20
bengal,18,2,1947-01-20
urgent,2,2,1947-01-20
difficulty,28,2,1947-01-20
propose,11,2,1947-01-20
multinational,1,2,1947-01-20
adequate,13,2,1947-01-20
scope,13,2,1947-01-20
variation,1,2,1947-01-20
grouping,7,2,1947-01-20
lot,7,2,1947-01-20
trouble,6,2,1947-01-20
factorswhich,1,2,1947-01-20
integral,2,2,1947-01-20
plana,1,2,1947-01-20
insistent,1,2,1947-01-20
concede,1,2,1947-01-20
stafford,5,2,1947-01-20
cripps,4,2,1947-01-20
18,2,2,1947-01-20
fear,14,2,1947-01-20
expressed,5,2,1947-01-20
somehow,3,2,1947-01-20
might,19,2,1947-01-20
manoeuvred,1,2,1947-01-20
impossible,10,2,1947-01-20
afterwards,1,2,1947-01-20
opt,2,2,1947-01-20
attempted,3,2,1947-01-20
breach,2,2,1947-01-20
basic,9,2,1947-01-20
understanding,10,2,1947-01-20
scheme,14,2,1947-01-20
attempt,9,2,1947-01-20
manipulate,1,2,1947-01-20
electorate,7,2,1947-01-20
difficult,12,2,1947-01-20
live,14,2,1947-01-20
impose,5,2,1947-01-20
reference,5,2,1947-01-20
socioeconomic,1,2,1947-01-20
attempting,2,2,1947-01-20
remake,1,2,1947-01-20
condition,12,2,1947-01-20
apart,7,2,1947-01-20
remaking,1,2,1947-01-20
safeguard,47,2,1947-01-20
human,22,2,1947-01-20
good,23,2,1947-01-20
creating,4,2,1947-01-20
producing,2,2,1947-01-20
mind,23,2,1947-01-20
fall,5,2,1947-01-20
flower,1,2,1947-01-20
mature,1,2,1947-01-20
grow,2,2,1947-01-20
fullest,6,2,1947-01-20
progress,19,2,1947-01-20
destroying,1,2,1947-01-20
always,21,2,1947-01-20
transmuting,1,2,1947-01-20
encroachment,1,2,1947-01-20
regulation,1,2,1947-01-20
improve,1,2,1947-01-20
expense,2,2,1947-01-20
actor,1,2,1947-01-20
historical,3,2,1947-01-20
drama,1,2,1947-01-20
involved,1,2,1947-01-20
unable,5,2,1947-01-20
perceive,1,2,1947-01-20
contour,1,2,1947-01-20
nature,8,2,1947-01-20
pledge,11,2,1947-01-20
pact,3,2,1947-01-20
civilized,2,2,1947-01-20
alexander,3,2,1947-01-20
functioning,5,2,1947-01-20
validly,2,2,1947-01-20
repeat,7,2,1947-01-20
carried,4,2,1947-01-20
abstained,1,2,1947-01-20
duly,3,2,1947-01-20
elected,23,2,1947-01-20
interpretation,4,2,1947-01-20
accepted,31,2,1947-01-20
clause,49,2,1947-01-20
arise,10,2,1947-01-20
legally,1,2,1947-01-20
completely,5,2,1947-01-20
frame,34,2,1947-01-20
satisfy,10,2,1947-01-20
excuse,1,2,1947-01-20
invented,1,2,1947-01-20
postponing,5,2,1947-01-20
callous,1,2,1947-01-20
betrayal,1,2,1947-01-20
started,3,2,1947-01-20
provided,19,2,1947-01-20
implement,2,2,1947-01-20
achievement,1,2,1947-01-20
prime,1,2,1947-01-20
minister,3,2,1947-01-20
asia,11,2,1947-01-20
ravaged,1,2,1947-01-20
war,12,2,1947-01-20
seeking,3,2,1947-01-20
apply,4,2,1947-01-20
democracy,4,2,1947-01-20
felt,10,2,1947-01-20
light,4,2,1947-01-20
nay,2,2,1947-01-20
giving,7,2,1947-01-20
distracted,1,2,1947-01-20
vision,8,2,1947-01-20
bewildered,1,2,1947-01-20
upward,1,2,1947-01-20
direction,6,2,1947-01-20
alternative,1,2,1947-01-20
accept,41,2,1947-01-20
finding,1,2,1947-01-20
fulfilled,3,2,1947-01-20
still,18,2,1947-01-20
something,16,2,1947-01-20
lacking,2,2,1947-01-20
understood,2,2,1947-01-20
violating,1,2,1947-01-20
dark,1,2,1947-01-20
possibility,9,2,1947-01-20
lie,7,2,1947-01-20
ahead,14,2,1947-01-20
contemplate,1,2,1947-01-20
supporting,3,2,1947-01-20
competent,2,2,1947-01-20
pas,12,2,1947-01-20
respectfully,3,2,1947-01-20
draw,25,2,1947-01-20
attention,20,2,1947-01-20
opening,3,2,1947-01-20
quotation,1,2,1947-01-20
therein,3,2,1947-01-20
intention,18,2,1947-01-20
using,2,2,1947-01-20
utmost,2,2,1947-01-20
help,18,2,1947-01-20
speedily,2,2,1947-01-20
replace,2,2,1947-01-20
regime,3,2,1947-01-20
decide,12,2,1947-01-20
set,23,2,1947-01-20
forthwith,2,2,1947-01-20
machinery,1,2,1947-01-20
making,18,2,1947-01-20
decision,29,2,1947-01-20
evolve,1,2,1947-01-20
lay,9,2,1947-01-20
content,3,2,1947-01-20
drafter,2,2,1947-01-20
chopper,1,2,1947-01-20
logic,1,2,1947-01-20
stage,30,2,1947-01-20
struggle,16,2,1947-01-20
penultimate,2,2,1947-01-20
battle,2,2,1947-01-20
75,1,2,1947-01-20
generation,8,2,1947-01-20
inheritance,4,2,1947-01-20
left,10,2,1947-01-20
predecessor,1,2,1947-01-20
leave,14,2,1947-01-20
creative,1,2,1947-01-20
effort,9,2,1947-01-20
whereby,5,2,1947-01-20
built,2,2,1947-01-20
necessity,12,2,1947-01-20
defining,2,2,1947-01-20
contributed,1,2,1947-01-20
professor,1,2,1947-01-20
privy,1,2,1947-01-20
councillor,1,2,1947-01-20
toiling,1,2,1947-01-20
poverty,3,2,1947-01-20
ignorance,3,2,1947-01-20
got,24,2,1947-01-20
fought,3,2,1947-01-20
fight,14,2,1947-01-20
acceptable,6,2,1947-01-20
nothing,24,2,1947-01-20
anxious,6,2,1947-01-20
objection,25,2,1947-01-20
main,6,2,1947-01-20
defined,2,2,1947-01-20
various,34,2,1947-01-20
six,22,2,1947-01-20
democratic,12,2,1947-01-20
islamic,2,2,1947-01-20
namely,7,2,1947-01-20
merit,3,2,1947-01-20
proposition,3,2,1947-01-20
objectionable,1,2,1947-01-20
certainly,6,2,1947-01-20
adjusted,1,2,1947-01-20
phrase,1,2,1947-01-20
anybody,9,2,1947-01-20
several,17,2,1947-01-20
subparagraphs,1,2,1947-01-20
enough,24,2,1947-01-20
expand,2,2,1947-01-20
reaching,4,2,1947-01-20
goal,9,2,1947-01-20
consistent,4,2,1947-01-20
provides,10,2,1947-01-20
field,4,2,1947-01-20
wider,2,2,1947-01-20
higher,7,2,1947-01-20
statesmanship,5,2,1947-01-20
scholarship,1,2,1947-01-20
better,14,2,1947-01-20
commerce,1,2,1947-01-20
industry,2,2,1947-01-20
greater,2,2,1947-01-20
economically,7,2,1947-01-20
bargaining,1,2,1947-01-20
viewed,1,2,1947-01-20
covering,1,2,1947-01-20
geographical,2,2,1947-01-20
unit,7,2,1947-01-20
known,7,2,1947-01-20
constitute,5,2,1947-01-20
joining,2,2,1947-01-20
lose,1,2,1947-01-20
humble,4,2,1947-01-20
cherished,5,2,1947-01-20
association,7,2,1947-01-20
civil,6,2,1947-01-20
found,11,2,1947-01-20
obviously,3,2,1947-01-20
carefully,4,2,1947-01-20
relevant,1,2,1947-01-20
portion,2,2,1947-01-20
justice,18,2,1947-01-20
secured,6,2,1947-01-20
production,2,2,1947-01-20
ultimately,6,2,1947-01-20
come,103,2,1947-01-20
socially,4,2,1947-01-20
owned,3,2,1947-01-20
private,2,2,1947-01-20
enterprise,1,2,1947-01-20
appear,3,2,1947-01-20
somewhat,2,2,1947-01-20
incorporated,12,2,1947-01-20
perfectly,5,2,1947-01-20
sort,15,2,1947-01-20
building,4,2,1947-01-20
assembled,9,2,1947-01-20
dome,1,2,1947-01-20
standing,9,2,1947-01-20
arch,1,2,1947-01-20
similarly,3,2,1947-01-20
contemplated,2,2,1947-01-20
balance,2,2,1947-01-20
poise,1,2,1947-01-20
absolutely,7,2,1947-01-20
textually,1,2,1947-01-20
framed,15,2,1947-01-20
spiritual,1,2,1947-01-20
preamble,2,2,1947-01-20
pervade,1,2,1947-01-20
schedule,9,2,1947-01-20
dynamic,1,2,1947-01-20
driving,1,2,1947-01-20
available,2,2,1947-01-20
charged,1,2,1947-01-20
framing,22,2,1947-01-20
detail,7,2,1947-01-20
foundation,4,2,1947-01-20
evoke,4,2,1947-01-20
loyalty,3,2,1947-01-20
citizen,18,2,1947-01-20
govern,1,2,1947-01-20
sentiment,7,2,1947-01-20
unless,11,2,1947-01-20
sufficient,3,2,1947-01-20
inspiration,1,2,1947-01-20
defend,2,2,1947-01-20
laying,2,2,1947-01-20
gathered,3,2,1947-01-20
granted,4,2,1947-01-20
sanction,12,2,1947-01-20
physical,1,2,1947-01-20
fair,12,2,1947-01-20
legitimate,6,2,1947-01-20
determination,10,2,1947-01-20
decided,17,2,1947-01-20
merely,7,2,1947-01-20
academic,1,2,1947-01-20
concrete,1,2,1947-01-20
submit,24,2,1947-01-20
proceeds,1,2,1947-01-20
gradually,5,2,1947-01-20
moving,6,2,1947-01-20
created,10,2,1947-01-20
atmosphere,7,2,1947-01-20
temper,2,2,1947-01-20
augmented,3,2,1947-01-20
ready,5,2,1947-01-20
withering,1,2,1947-01-20
reach,9,2,1947-01-20
withered,1,2,1947-01-20
away,8,2,1947-01-20
formal,3,2,1947-01-20
repeal,1,2,1947-01-20
writing,2,2,1947-01-20
wall,2,2,1947-01-20
picture,6,2,1947-01-20
repression,2,2,1947-01-20
ruthless,2,2,1947-01-20
extraordinary,1,2,1947-01-20
ordinance,2,2,1947-01-20
gone,10,2,1947-01-20
britisher,7,2,1947-01-20
ago,16,2,1947-01-20
macaulay,3,2,1947-01-20
wrote,2,2,1947-01-20
glorious,2,2,1947-01-20
vacate,2,2,1947-01-20
begun,3,2,1947-01-20
perjury,1,2,1947-01-20
forgery,1,2,1947-01-20
clive,1,2,1947-01-20
hastings,1,2,1947-01-20
sustained,1,2,1947-01-20
throughout,7,2,1947-01-20
broken,1,2,1947-01-20
promise,11,2,1947-01-20
sought,3,2,1947-01-20
continued,1,2,1947-01-20
diplomatic,1,2,1947-01-20
clarification,2,2,1947-01-20
fleeting,1,2,1947-01-20
flexible,1,2,1947-01-20
explanation,4,2,1947-01-20
survive,6,2,1947-01-20
honest,1,2,1947-01-20
deed,3,2,1947-01-20
favour,12,2,1947-01-20
peacefully,6,2,1947-01-20
becomes,7,2,1947-01-20
demand,13,2,1947-01-20
gostocks,1,2,1947-01-20
shop,1,2,1947-01-20
workshop,1,2,1947-01-20
behind,9,2,1947-01-20
memory,1,2,1947-01-20
flag,1,2,1947-01-20
disappear,1,2,1947-01-20
upto,2,2,1947-01-20
cling,1,2,1947-01-20
meet,15,2,1947-01-20
fate,3,2,1947-01-20
visualized,1,2,1947-01-20
clearest,1,2,1947-01-20
term,26,2,1947-01-20
solution,10,2,1947-01-20
ever,7,2,1947-01-20
succeeded,3,2,1947-01-20
preventing,1,2,1947-01-20
coming,12,2,1947-01-20
water,3,2,1947-01-20
jumna,3,2,1947-01-20
ganges,3,2,1947-01-20
beyond,12,2,1947-01-20
allahabad,1,2,1947-01-20
stream,1,2,1947-01-20
saraswati,1,2,1947-01-20
wisdom,5,2,1947-01-20
join,9,2,1947-01-20
distinguish,1,2,1947-01-20
dawn,2,2,1947-01-20
result,15,2,1947-01-20
synthesis,1,2,1947-01-20
everybody,1,2,1947-01-20
opportunity,42,2,1947-01-20
rise,8,2,1947-01-20
level,6,2,1947-01-20
personality,2,2,1947-01-20
near,4,2,1947-01-20
although,7,2,1947-01-20
invoke,2,2,1947-01-20
everyone,8,2,1947-01-20
prepared,17,2,1947-01-20
task,26,2,1947-01-20
cast,2,2,1947-01-20
historic,2,2,1947-01-20
doubt,29,2,1947-01-20
existence,10,2,1947-01-20
valued,1,2,1947-01-20
measured,2,2,1947-01-20
coin,1,2,1947-01-20
pride,1,2,1947-01-20
back,5,2,1947-01-20
number,48,2,1947-01-20
prejudice,1,2,1947-01-20
tonguetied,1,2,1947-01-20
woman,9,2,1947-01-20
hold,3,2,1947-01-20
head,3,2,1947-01-20
happy,5,2,1947-01-20
equal,16,2,1947-01-20
battlefield,1,2,1947-01-20
worshipper,1,2,1947-01-20
goddessthe,1,2,1947-01-20
goddess,1,2,1947-01-20
arrogance,1,2,1947-01-20
inflict,1,2,1947-01-20
humiliation,1,2,1947-01-20
viz,4,2,1947-01-20
worker,2,2,1947-01-20
creed,7,2,1947-01-20
disintegrate,1,2,1947-01-20
service,7,2,1947-01-20
plenty,2,2,1947-01-20
monopoly,1,2,1947-01-20
prosperity,9,2,1947-01-20
aim,11,2,1947-01-20
purpose,24,2,1947-01-20
otherwise,9,2,1947-01-20
crow,2,2,1947-01-20
kakoni,1,2,1947-01-20
jivati,1,2,1947-01-20
chiraya,1,2,1947-01-20
balimcha,1,2,1947-01-20
bhunkte,1,2,1947-01-20
crumb,1,2,1947-01-20
conclusion,5,2,1947-01-20
perish,1,2,1947-01-20
privilege,8,2,1947-01-20
1937,1,2,1947-01-20
inauguration,1,2,1947-01-20
demanding,1,2,1947-01-20
ten,10,2,1947-01-20
later,22,2,1947-01-20
milestone,1,2,1947-01-20
toward,1,2,1947-01-20
remains,4,2,1947-01-20
little,14,2,1947-01-20
grasp,1,2,1947-01-20
imperialism,13,2,1947-01-20
dy,1,2,1947-01-20
hard,4,2,1947-01-20
numbered,1,2,1947-01-20
survival,1,2,1947-01-20
instance,11,2,1947-01-20
indonesia,1,2,1947-01-20
indochina,2,2,1947-01-20
spite,12,2,1947-01-20
desperate,1,2,1947-01-20
putting,4,2,1947-01-20
stranglehold,1,2,1947-01-20
easily,4,2,1947-01-20
shake,2,2,1947-01-20
reactionary,1,2,1947-01-20
getting,2,2,1947-01-20
guise,2,2,1947-01-20
clinging,1,2,1947-01-20
imperialist,5,2,1947-01-20
trying,7,2,1947-01-20
thereby,5,2,1947-01-20
strengthen,2,2,1947-01-20
sorry,4,2,1947-01-20
spectacle,1,2,1947-01-20
san,1,2,1947-01-20
francisco,1,2,1947-01-20
organization,1,2,1947-01-20
born,2,2,1947-01-20
asiatic,2,2,1947-01-20
dominated,2,2,1947-01-20
could,30,2,1947-01-20
independently,1,2,1947-01-20
echoed,1,2,1947-01-20
voice,8,2,1947-01-20
respective,3,2,1947-01-20
already,31,2,1947-01-20
brave,1,2,1947-01-20
charter,11,2,1947-01-20
came,8,2,1947-01-20
implementation,2,2,1947-01-20
strength,27,2,1947-01-20
silent,1,2,1947-01-20
insist,4,2,1947-01-20
europe,3,2,1947-01-20
perhaps,9,2,1947-01-20
raise,10,2,1947-01-20
dependent,3,2,1947-01-20
recognized,2,2,1947-01-20
shown,7,2,1947-01-20
assume,2,2,1947-01-20
forget,4,2,1947-01-20
owe,3,2,1947-01-20
stress,6,2,1947-01-20
concedes,1,2,1947-01-20
guarantee,6,2,1947-01-20
justification,1,2,1947-01-20
special,14,2,1947-01-20
suffers,1,2,1947-01-20
safeguarding,1,2,1947-01-20
outside,11,2,1947-01-20
termed,3,2,1947-01-20
traitor,1,2,1947-01-20
approach,3,2,1947-01-20
unfortunate,3,2,1947-01-20
extent,10,2,1947-01-20
solved,1,2,1947-01-20
indicates,1,2,1947-01-20
clearly,9,2,1947-01-20
social,22,2,1947-01-20
conceded,4,2,1947-01-20
design,3,2,1947-01-20
living,8,2,1947-01-20
helping,3,2,1947-01-20
pattern,3,2,1947-01-20
entire,7,2,1947-01-20
alone,8,2,1947-01-20
stood,7,2,1947-01-20
chequered,1,2,1947-01-20
triumph,2,2,1947-01-20
adhered,1,2,1947-01-20
showing,1,2,1947-01-20
substance,1,2,1947-01-20
wording,1,2,1947-01-20
aspectsthe,1,2,1947-01-20
positive,3,2,1947-01-20
negative,2,2,1947-01-20
aspect,12,2,1947-01-20
ending,1,2,1947-01-20
domination,6,2,1947-01-20
agree,6,2,1947-01-20
important,22,2,1947-01-20
side,12,2,1947-01-20
enable,9,2,1947-01-20
fulfil,4,2,1947-01-20
path,2,2,1947-01-20
lasting,1,2,1947-01-20
peace,15,2,1947-01-20
national,22,2,1947-01-20
afford,5,2,1947-01-20
fritter,1,2,1947-01-20
energy,3,2,1947-01-20
defeat,1,2,1947-01-20
indulge,1,2,1947-01-20
unreasoning,1,2,1947-01-20
challenge,3,2,1947-01-20
offered,2,2,1947-01-20
realize,4,2,1947-01-20
complex,3,2,1947-01-20
protest,1,2,1947-01-20
contribute,1,2,1947-01-20
substantially,1,2,1947-01-20
maintaining,1,2,1947-01-20
age,8,2,1947-01-20
build,6,2,1947-01-20
worthy,4,2,1947-01-20
partner,2,2,1947-01-20
face,2,2,1947-01-20
complexity,1,2,1947-01-20
estimated,3,2,1947-01-20
value,4,2,1947-01-20
contribution,6,2,1947-01-20
neutralisation,1,2,1947-01-20
discontent,1,2,1947-01-20
strive,2,2,1947-01-20
function,19,2,1947-01-20
divided,6,2,1947-01-20
famous,3,2,1947-01-20
american,2,2,1947-01-20
exist,7,2,1947-01-20
half,3,2,1947-01-20
slave,4,2,1947-01-20
applies,1,2,1947-01-20
divisible,1,2,1947-01-20
redeem,1,2,1947-01-20
taken,29,2,1947-01-20
appeal,19,2,1947-01-20
conscious,4,2,1947-01-20
friend,32,2,1947-01-20
extremely,1,2,1947-01-20
glad,7,2,1947-01-20
quite,14,2,1947-01-20
comprehensive,2,2,1947-01-20
liberal,4,2,1947-01-20
placing,3,2,1947-01-20
noble,7,2,1947-01-20
consideration,35,2,1947-01-20
assuring,1,2,1947-01-20
actual,2,2,1947-01-20
enjoyment,2,2,1947-01-20
herein,3,2,1947-01-20
respect,6,2,1947-01-20
advance,5,2,1947-01-20
mention,8,2,1947-01-20
assure,5,2,1947-01-20
pursuance,9,2,1947-01-20
pursuit,1,2,1947-01-20
